FIELD_ID,FLD_NAME,FLD_NAME2,REG_CODE,REG_NAME,WB_REGION,COUNTRY,CountrynameWEO,weo_code,ISO,STATE,LAT_DD,LON_DD,ON_OFF_LOC,year,FIELD_TYPE,SIZE_CLASS,SIZE_CLASS_CODE,EUR_MMBOE,oil_price,gas_price,firstdiscoyear,disco_cumu,disco_count,EUR_cumu,NPV_USD_n,defl_uscpi,NPV_USD_r,gdp_curr,gdp_const,NPV_GDP_n,NPV_GDP_r,DISCO_SOURCE1,DISCO_SOURCE2,DISCO_SOURCE3,DISCO_SOURCE4
632,Webster,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,29.331236,-95.19482499999999,Onshore,1937,Oil,Giant,1,605.395,,,1871,58,116,66458.148,,,,,,,,Horn (2014),,.,
633,Centro,,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,9.833333,-71.45,Offshore,1957,Oil,Giant,1,1000,2.471666666666665,.0187,1914,22,31,50466.539,714.5199,.15594488,4581.8745,,,,,Horn (2014),,.,
634,Lamar,,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,9.716666999999999,-71.533333,Offshore,1957,Oil,Giant,1,1500,2.471666666666665,.0187,1914,23,31,51966.539,952.97571,.15594488,6110.9775,,,,,Horn (2014),,.,
635,Conroe,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,30.333333,-95.666667,Onshore,1931,Oil,Giant,1,748.305,,,1871,39,116,47934.551,,,,,,,,Horn (2014),,.,
636,Kingfish,,G,ASIA AND OCEANIA,EAP,Australia,Australia,193,AUS,,-38.6,148.216667,Offshore,1967,Oil,Giant,1,1250,2.17833333333333,.0524150269837014,1964,6,32,5419.666,737.93152,.18329984,4025.8164,30397.580916116,270958.215168,2.4275994,1.4857702,Horn (2014),,.,
637,Hawkins,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,32.729442,-94.912775,Onshore,1930,Oil,Giant,1,885.572,,,1871,35,116,40651.941,,,,,,,,Horn (2014),,.,
638,Van,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,32.534003,-95.638547,Onshore,1928,Oil,Giant,1,549.977,,,1871,28,116,35329.637,,,,,,,,Horn (2014),,.,
639,Smackover,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Arkansas,33.341842,-92.78938100000001,Onshore,1922,Oil,Giant,1,581.1950000000001,,,1871,20,116,20897.361,,,,,,,,Horn (2014),,.,
640,El Borma,,F,AFRICA,MNA,Tunisia,Tunisia,744,TUN,,31.671667,9.208333,Onshore,1964,Oil,Giant,1,771.667,2.1975,.0454027332005061,1964,1,3,771.66699,516.7981,.17168793,3010.1016,,,,,Horn (2014),,.,
641,Golden Trend,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Oklahoma,34.688481,-97.709628,Onshore,1944,Oil,Giant,1,690.004,,,1871,67,116,72060.828,,,,,,,,Horn (2014),,.,
642,Sho-Vel-Tum,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Oklahoma,34.500094,-97.500231,Onshore,1914,Oil,Giant,1,1355.32,,,1871,11,116,11831.661,,,,,,,,Horn (2014),,.,
643,Clair,,C,WESTERN EUROPE,ECA,United Kingdom,United Kingdom,112,GBR,,60.683333,-2.55,Offshore,1977,Oil,Giant,1,600,13.43041669527685,.2194379215793447,1965,20,23,15080.905,2615.8005,.33047032,7915.3872,263066.457352172,1156715.47807517,.99434972,.68429857,Horn (2014),,.,
644,Bachaquero,Bolivar Coastal Complex,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,9.950424999999999,-71.145053,Offshore,1930,Oil,Supergiant,2,8988.694,,,1914,7,31,31699.346,,,,,,,,Horn (2014),,.,
645,Cabinas,Bolivar Coastal Complex,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,10.533333,-71.466667,Onshore,1917,Oil,Giant,1,500,,,1914,2,31,1200,,,,,,,,Horn (2014),,.,
646,Taglu,,A,NORTH AMERICA,NAC,Canada,Canada,156,CAN,Canada - Arctic Islands,69.34999999999999,-134.75,Onshore,1971,Gas,Giant,1,516.667,2.625,.0579907012221471,1947,10,26,7936.334,9.9634638,.22155391,44.970833,99271.96147752029,549790.1394271899,.010036534,.0081796357,Horn (2014),,.,
647,Rio Vista,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - California,38.146653,-121.726933,Onshore,1936,Gas,Giant,1,583.333,,,1871,55,116,64588.848,,,,,,,,Horn (2014),,.,
648,Jose Colomo,Chilapilla,A,NORTH AMERICA,LAC,Mexico,Mexico,273,MEX,Mexico - Tabasco,17.966667,-92.466667,Onshore,1951,Gas,Giant,1,675,2.14,.0119,1901,5,23,5479.333,2.5654111,.1366684,18.771063,,,,,Horn (2014),,.,
649,Thompson,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,29.333333,-95.5,Onshore,1931,Oil,Giant,1,500,,,1871,40,116,48434.551,,,,,,,,Horn (2014),,.,
650,Nipa,,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,9.083333,-64.216667,Onshore,1945,Oil,Giant,1,580,,,1914,14,31,42722.199,,,,,,,,Horn (2014),,.,
651,Comodoro Rivadavia,,B,CENTRAL AND SOUTH AMERICA,LAC,Argentina,Argentina,213,ARG,,-45.666667,-67.5,Onshore,1907,Oil,Giant,1,3244,,,1907,1,6,3244,,,,,,,,Horn (2014),,.,
652,Haituozi,,G,ASIA AND OCEANIA,EAP,China,China,924,CHN,,45.21667,123.91667,Onshore,1982,Oil,Giant,1,500,32.64722212685484,.587775,1938,17,38,35118.094,5490.877,.48592058,11299.947,205089.699858779,390229.205390132,2.677305,2.8957205,Horn (2014),,.,
653,Shengtuo,Shengli Complex,G,ASIA AND OCEANIA,EAP,China,China,924,CHN,,37.56667,118.51667,Onshore,1964,Oil,Giant,1,1177.1,2.1975,.0454027332005061,1938,11,38,29780.461,713.31946,.17168793,4154.7441,59708.3434885043,114819.071171696,1.1946729,3.6185141,Horn (2014),,.,
654,Amal (Libya),,F,AFRICA,MNA,Libya,Libya,672,LBY,,29.44556,21.155,Onshore,1959,Oil,Giant,1,3905.623,2.5275,.0221,1956,7,26,8073.897,1916.8604,.16262439,11787.041,,,,,Horn (2014),,.,
655,Cormorant,,C,WESTERN EUROPE,ECA,United Kingdom,United Kingdom,112,GBR,,61.066667,1.033333,Offshore,1972,Oil,Giant,1,500,2.69,.0622341088563481,1965,9,23,7757.0762,452.42621,.23099306,1958.6139,169965.034965035,1072048.68953207,.26618782,.18269822,Horn (2014),,.,
656,Mara,,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,10.782878,-71.819594,Onshore,1945,Oil,Giant,1,1500,,,1914,15,31,44222.199,,,,,,,,Horn (2014),,.,
657,Su Tu Trang,White Lion,G,ASIA AND OCEANIA,EAP,Vietnam,Vietnam,582,VNM,,10.193545,108.3529,Offshore,2003,Gas,Giant,1,700,28.8989031894808,.7988851933333339,1964,2,4,1866.667,176.34401,.82498711,213.75365,39552.5133160734,73800.2550669558,.44584781,.28963807,Horn (2014),https://www.offshore-technology.com/projects/su-tu-trang-gas-field-vietnam/,.,
658,Itau,,B,CENTRAL AND SOUTH AMERICA,LAC,Bolivia,Bolivia,218,BOL,,-21.7647,-63.828386,Onshore,1999,Gas,Giant,1,1882.701,18.07138888888887,.3737875000000001,1998,2,4,4314.7012,169.30534,.75286967,224.88002,8285.07587227307,13151.3379554457,2.0434978,1.7099402,Horn (2014),https://www.eurasiareview.com/15022011-total-production-start-up-of-the-itau-field-in-bolivia/,.,
659,Meskala,,F,AFRICA,MNA,Morocco,Morocco,686,MAR,,31.454133,-9.294136,Onshore,1980,Gas,Giant,1,833.333,37.03749995761446,.4937791666666669,1980,1,1,833.33301,125.37862,.42291412,296.46356,21728.7700553777,27214.4991961996,.57701665,1.0893589,Horn (2014),,.,
660,Hazmiyah,,E,MIDDLE EAST,MNA,Saudi Arabia,Saudi Arabia,456,SAU,,22.713156,46.807733,Onshore,1990,Oil,Giant,1,750,22.87916666666667,.3840583333333331,1938,50,59,362506.72,5281.9297,.62537724,8445.9893,117630.271802403,293927.384693334,4.4902811,2.8734951,Horn (2014),,.,
661,Bangko,,G,ASIA AND OCEANIA,EAP,Indonesia,Indonesia,536,IDN,,1.666667,101,Onshore,1941,Oil,Giant,1,500,,,1940,3,21,2791.3701,,,,,,,,Horn (2014),,.,
662,Mars,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Gulf of Mexico Deepwater,28.3,-89.25,Offshore,1989,Oil,Giant,1,700,17.8388888888889,.321866666666667,1871,95,116,118880.86,3937.7136,.61707133,6381.2939,5641580,8834613.7413,.069798067,.072230592,Horn (2014),https://www.shell.com/media/news-and-media-releases/2014/shell-starts-production-from-second-mars-platform-gulf-mexico.html,"From Horn (2014), year updated ",
663,Chayanda,,D,EASTERN EUROPE AND FORMER USSR,ECA,Russia,Russia,922,RUS,,60.42723,111.50538,Onshore,1989,Gas,Giant,1,1677.5,17.8388888888889,.321866666666667,1893,145,158,438397.09,134.3414,.61707133,217.70805,506500.173960269,1459986.35754605,.026523465,.01491165,Horn (2014),https://en.wikipedia.org/wiki/Chayanda_field,.,
664,Kovykta,,D,EASTERN EUROPE AND FORMER USSR,ECA,Russia,Russia,922,RUS,,55,108.166667,Onshore,1987,Gas,Supergiant,2,10266.667,18.14583333333333,.3614625000000001,1893,141,158,411553.94,540.00531,.57354343,941.52472,,,,,Horn (2014),https://en.wikipedia.org/wiki/Kovykta_field,"From Horn (2014), year updated ",
665,Anastasiyevsko,Troitskoye,D,EASTERN EUROPE AND FORMER USSR,ECA,Russia,Russia,922,RUS,,45.14917,37.95722,Onshore,1952,Oil,Giant,1,875.6369999999999,2.14,.0136,1893,17,158,30040.258,562.87354,.14195485,3965.1587,,,,,Horn (2014),,.,
666,Grane,,C,WESTERN EUROPE,ECA,Norway,Norway,142,NOR,,59.110586,2.290634,Offshore,1991,Oil,Giant,1,619.667,19.37083333333333,.3910708333333339,1969,19,28,45485.168,3852.7251,.64754134,5949.7749,121872.464483487,263513.172938094,3.1612761,2.2578661,Horn (2014),https://www.norskpetroleum.no/en/facts/field/grane/,.,
667,Krasnoleninsk,,D,EASTERN EUROPE AND FORMER USSR,ECA,Russia,Russia,922,RUS,,61.549994,66.144964,Onshore,1962,Oil,Supergiant,2,7490.31,2.245,.0480057896901483,1893,32,158,62446.734,2690.1033,.16498895,16304.748,,,,,Horn (2014),,.,
668,Karazhanbas,,D,EASTERN EUROPE AND FORMER USSR,ECA,Kazakhstan,Kazakhstan,916,KAZ,,45.129125,51.406797,Onshore,1974,Oil,Giant,1,596.91,10.6737497138977,.1717,1961,3,12,3138.627,2071.9275,.27119011,7640.1294,,,,,Horn (2014),,.,
669,Bozashchy Severnyy,,D,EASTERN EUROPE AND FORMER USSR,ECA,Kazakhstan,Kazakhstan,916,KAZ,,45.161,51.645,Onshore,1975,Oil,Giant,1,540,10.7962500619888,.1795279552154058,1961,4,12,3678.627,1908.9469,.29560795,6457.6982,,,,,Horn (2014),,.,
670,Uzen',,D,EASTERN EUROPE AND FORMER USSR,ECA,Kazakhstan,Kazakhstan,916,KAZ,,43.4175,52.86583,Onshore,1961,Oil,Giant,1,1757.717,2.27,.0471557896901483,1961,1,12,1757.717,979.34821,.16356483,5987.5229,,,,,Horn (2014),,.,
671,Zhetybay,,D,EASTERN EUROPE AND FORMER USSR,ECA,Kazakhstan,Kazakhstan,916,KAZ,,43.541519,52.177019,Onshore,1961,Oil,Giant,1,784,2.27,.0471557896901483,1961,2,12,2541.717,551.85797,.16356483,3373.9402,,,,,Horn (2014),,.,
672,Guaricema,,B,CENTRAL AND SOUTH AMERICA,LAC,Brazil,Brazil,223,BRA,,-11.166667,-36.75,Offshore,1968,Gas,Giant,1,715,2.195,.0520031595766798,1965,2,33,1305,11.638345,.19009274,61.22456,33875.8818763672,374869.719821502,.034355842,.016332224,Horn (2014),,.,
673,West Seno Complex,,G,ASIA AND OCEANIA,EAP,Indonesia,Indonesia,536,IDN,,.1,117.9,Offshore,1996,Oil,Giant,1,553.333,20.42,.474158333333334,1940,16,21,29765.887,3668.2759,.70896083,5174.1587,227369.679374973,471391.045244885,1.6133531,1.0976362,Horn (2014),https://www.offshore-technology.com/projects/west_seno/,.,
674,Perseus,,G,ASIA AND OCEANIA,EAP,Australia,Australia,193,AUS,,-19.58527,116.11166,Offshore,1972,Gas,Giant,1,1266.51,2.69,.0622341088563481,1964,12,32,12556.558,21.27977,.23099306,92.122986,51967.2897196262,353061.555604021,.040948391,.026092613,Horn (2014),,.,
675,Alrar,,F,AFRICA,MNA,Algeria,Algeria,612,DZA,,28.638022,9.791572,Onshore,1961,Gas,Giant,1,1314.708,2.27,.0471557896901483,1956,5,14,31282.967,16.557348,.16356483,101.22804,2434.77664573628,23701.827584,.68003559,.4270896,Horn (2014),,.,
676,In Amenas Nord,,F,AFRICA,MNA,Algeria,Algeria,612,DZA,,28.041078,9.562196999999999,Onshore,1958,Gas,Giant,1,2500,2.569166666666665,.0204,1956,4,14,29968.26,11.293228,.1595618,70.77652,,,,,Horn (2014),,.,
677,Zarzaitine,,F,AFRICA,MNA,Algeria,Algeria,612,DZA,,28.068742,9.810014000000001,Onshore,1957,Gas,Giant,1,505.86,2.471666666666665,.0187,1956,3,14,27468.26,3.1690297,.15594488,20.321472,,,,,Horn (2014),,.,
678,Hamaca Area,Orinoco Belt,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,8.366667,-63.883333,Onshore,1936,Oil,Supergiant,2,5408.44,,,1914,8,31,37107.785,,,,,,,,Horn (2014),,.,
679,Fyzabad Group,Coora; Palo Seco; Quarry,B,CENTRAL AND SOUTH AMERICA,LAC,Trinidad and Tobago,Trinidad and Tobago,369,TTO,,10,-61.583333,Offshore,1913,Oil,Giant,1,510,,,1913,1,5,510,,,,,,,,Horn (2014),,.,
680,Tia Juana,Bolivar Coastal Complex,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,10.113753,-71.230311,Onshore,1928,Oil,Supergiant,2,13390.14,,,1914,6,31,22710.652,,,,,,,,Horn (2014),,.,
681,Messla,,F,AFRICA,MNA,Libya,Libya,672,LBY,,27.99015,22.333664,Onshore,1971,Oil,Giant,1,1094.01,2.625,.0579907012221471,1956,21,26,26970.436,808.89856,.22155391,3651.0237,,,,,Horn (2014),,.,
682,Pembina,,A,NORTH AMERICA,NAC,Canada,Canada,156,CAN,Canada - Alberta,56.011797,-115.364147,Onshore,1953,Oil,Giant,1,1800,2.322916666666665,.0153,1947,4,26,3702,1019.2006,.14370355,7092.3828,,,,,Horn (2014),,.,
683,Kudu,,F,AFRICA,SSA,Namibia,Namibia,728,NAM,,-28.35,14.833333,Offshore,1971,Gas,Giant,1,600,2.625,.0579907012221471,1971,1,1,600,11.294668,.22155391,50.979324,,,,,Horn (2014),,.,
684,Scarborough,,G,ASIA AND OCEANIA,EAP,Australia,Australia,193,AUS,,-19.833333,114,Offshore,1979,Gas,Giant,1,1333.333,28.11111107402377,.3773565288620104,1964,15,32,15406.057,133.82726,.38474527,347.8334,134712.029989776,426461.99527508,.09934321,.081562579,Horn (2014),,.,
685,Yucal-Placer,,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,9.889768999999999,-66.19113900000001,Onshore,1948,Gas,Giant,1,726.217,,,1914,18,31,47173.637,,,,,,,,Horn (2014),,.,
686,Mene Grande,,B,CENTRAL AND SOUTH AMERICA,LAC,Venezuela,Venezuela,299,VEN,,9.783333000000001,-70.916667,Onshore,1914,Oil,Giant,1,700,,,1914,1,31,700,,,,,,,,Horn (2014),,.,
687,"Blanco-Basin, Fruitland",,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - New Mexico,36.637956,-106.576153,Onshore,1927,Gas,Giant,1,2083.333,,,1871,26,116,33827.703,,,,,,,,Horn (2014),,.,
688,Cashiriari,Camisea Area,B,CENTRAL AND SOUTH AMERICA,LAC,Peru,Peru,293,PER,,-12.166667,-72.75,Onshore,1986,Gas,Giant,1,1828.333,14.34999999999997,.474725,1868,3,4,6093.333,210.60735,.5561859,378.66357,15244.232957876,70652.53814364701,1.3815542,.53595185,Horn (2014),http://www.energyintel.com/pages/articlesummary/632938/production-starts-ahead-of-schedule-at-peru-s-cashiriari-field,.,
689,Callirhoe,,G,ASIA AND OCEANIA,EAP,Australia,Australia,193,AUS,,-19.933333,114.883333,Offshore,2001,Gas,Giant,1,583.333,24.35182500429266,.6811333333333331,1964,26,32,27541.189,130.25508,.79409254,164.03011,378376.086723194,865531.8758682321,.034424767,.018951366,Horn (2014),,.,
690,Chrysaor,,G,ASIA AND OCEANIA,EAP,Australia,Australia,193,AUS,,-20.18014,114.88379,Offshore,1994,Gas,Giant,1,556.667,15.88666666666666,.3708833333333331,1964,19,32,20215.621,68.80043,.69443583,99.073845,322208.924247665,663031.9274928371,.021352738,.014942545,Horn (2014),,.,
691,Dionysus,,G,ASIA AND OCEANIA,EAP,Australia,Australia,193,AUS,,-20.08444,114.88444,Offshore,1988,Gas,Giant,1,500,14.71805555555557,.343541666666667,1964,18,32,19658.955,57.779652,.59475356,97.148895,235660.651920838,569690.30072126,.024518158,.017052932,Horn (2014),,.,
692,Gorgon,,G,ASIA AND OCEANIA,EAP,Australia,Australia,193,AUS,,-20.566667,114.766667,Offshore,1981,Gas,Giant,1,2922.5,35.87888866000703,.5595833333333331,1964,17,32,19158.955,345.90515,.46076635,750.71704,176643.445953791,454068.10556642,.19582111,.16533138,Horn (2014),https://en.wikipedia.org/wiki/Gorgon_gas_project,"From Horn (2014), year updated ",
693,Geryon,,G,ASIA AND OCEANIA,EAP,Australia,Australia,193,AUS,,-19.921658,114.882483,Offshore,1999,Gas,Giant,1,639.967,18.07138888888887,.3737875000000001,1964,21,32,21822.256,75.917854,.75286967,100.83797,388608.221581652,817003.0418255711,.019535834,.012342423,Horn (2014),,.,
694,Bach Ho,White Tiger,G,ASIA AND OCEANIA,EAP,Vietnam,Vietnam,582,VNM,,9.754808000000001,108.002522,Offshore,1964,Oil,Giant,1,1166.667,2.1975,.0454027332005061,1964,1,4,1166.667,708.82239,.17168793,4128.5513,,,,,Horn (2014),,.,
695,Claresholm,,A,NORTH AMERICA,NAC,Canada,Canada,156,CAN,Canada - Alberta,49.887606,-113.4368,Onshore,1978,Gas,Giant,1,833.333,13.88333333333335,.2726843717716693,1947,15,26,11519.667,69.239037,.35405782,195.55856,218632.867449812,737432.594656533,.031669088,.026518838,Horn (2014),,.,
696,Champion,,G,ASIA AND OCEANIA,EAP,Brunei,Brunei Darussalam,516,BRN,,5.23872,114.74853,Offshore,1970,Gas,Giant,1,744.17,2.280416666666665,.0524635308616226,1929,3,3,4099.0898,12.050554,.21080926,57.163307,179.080099307461,,6.7291422,,Horn (2014),,.,
697,Meren,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.78756,4.88708,Offshore,1965,Gas,Giant,1,595.203,2.17,.0485151189433319,1958,9,32,5876.9629,9.3999653,.17446828,53.877789,5874.42251154977,76955.1414201779,.16001514,.070011944,Horn (2014),,.,
698,Okan,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.58126,5.0381,Offshore,1964,Gas,Giant,1,835.53,2.1975,.0454027332005061,1958,7,32,4725.0928,11.550132,.17168793,67.273987,5552.822483550331,73370.9857602163,.2080047,.091690175,Horn (2014),,.,
699,Gbaran,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.155919,6.368764,Onshore,1967,Gas,Giant,1,874.667,2.17833333333333,.0524150269837014,1958,10,32,6751.6299,13.775601,.18329984,75.153374,5203.13593728125,62083.592192,.26475576,.12105191,Horn (2014),,.,
700,Odidi,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.523139,5.463006,Onshore,1967,Gas,Giant,1,692.61,2.17833333333333,.0524150269837014,1958,11,32,7444.2402,11.490425,.18329984,62.686497,5203.13593728125,62083.592192,.22083654,.10097112,Horn (2014),,.,
701,Soku,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.657367,6.611606,Onshore,1958,Gas,Giant,1,1034.13,2.569166666666665,.0204,1958,1,32,1034.13,6.0397315,.1595618,37.85199,,,,,Horn (2014),,.,
702,Biseni-Samabri East,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.3,6.483333,Onshore,1973,Gas,Giant,1,740,3.34,.0767980715665424,1958,17,32,12234.133,17.575733,.24557282,71.570351,15162.8712871287,118456.468360526,.11591296,.060419116,Horn (2014),,.,
703,La Gloria,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,27.146892,-98.060489,Onshore,1939,Gas,Giant,1,531,,,1871,64,116,70184.156,,,,,,,,Horn (2014),,.,
704,Eugene Island Block 330,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Louisiana,28.232955,-91.683142,Offshore,1971,Oil,Giant,1,540,2.625,.0579907012221471,1871,88,116,109265.52,464.1413,.22155391,2094.9363,1164850,4915407.6652,.039845586,.042619787,Horn (2014),,.,
705,Ubit,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.23,8.124560000000001,Offshore,1968,Oil,Giant,1,1073.653,2.195,.0520031595766798,1958,14,32,10008.443,667.42328,.19009274,3511.0403,5200.89598208036,61308.5663469623,12.832852,5.7268348,Horn (2014),,.,
706,Asasa,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.09873,8.007199999999999,Offshore,1981,Oil,Giant,1,516.38,35.87888866000703,.5595833333333331,1958,19,32,13637.703,6162.1758,.46076635,13373.754,164475.20951519,131395.856081392,3.7465682,10.178216,Horn (2014),,.,
707,Edop,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.14963,7.97486,Offshore,1981,Oil,Giant,1,742.05,35.87888866000703,.5595833333333331,1958,20,32,14379.753,8225.8936,.46076635,17852.635,164475.20951519,131395.856081392,5.001297,13.586908,Horn (2014),,.,
708,Apoi North-Funiwa,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.35,5.766667,Offshore,1970,Oil,Giant,1,550,2.280416666666665,.0524635308616226,1958,16,32,11494.133,408.05142,.21080926,1935.6428,12545.8490830183,95185.0586897191,3.2524815,2.0335574,Horn (2014),,.,
709,Amenam-Kpono,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.085548,7.306426,Offshore,1990,Oil,Giant,1,770,22.87916666666667,.3840583333333331,1958,22,32,15983.086,5373.0605,.62537724,8591.7109,54035.7953880915,144248.12396432,9.9435205,5.956203,Horn (2014),https://www.offshore-mag.com/home/article/16771081/total-starts-production-of-amenamkpono-field,.,
710,Nembe Creek,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.43714,6.32483,Onshore,1973,Oil,Giant,1,887.1900000000001,3.34,.0767980715665424,1958,18,32,13121.323,886.73535,.24557282,3610.8855,15162.8712871287,118456.468360526,5.8480701,3.0482805,Horn (2014),,.,
711,West Delta Block 73,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Louisiana,28.966,-89.7184,Offshore,1962,Oil,Giant,1,625,2.245,.0480057896901483,1871,83,116,87420.195,449.00916,.16498895,2721.45,605100,3441682.284544,.074204125,.07907325,Horn (2014),,.,
712,Cawthorne Channel,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.551447,7.045689,Onshore,1963,Oil,Giant,1,731.28,2.235,.0468648467254823,1958,6,32,3889.563,507.56839,.16812883,3018.9253,5165.4890102198,69910.09446227091,9.8261442,4.3182969,Horn (2014),,.,
713,Imo River,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.97478,7.19675,Onshore,1959,Oil,Giant,1,516.2430000000001,2.5275,.0221,1958,3,32,2158.283,434.02158,.16262439,2668.8591,,,,,Horn (2014),,.,
714,Jones Creek,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.683333,5.383333,Onshore,1967,Oil,Giant,1,800,2.17833333333333,.0524150269837014,1958,12,32,8244.2402,537.26733,.18329984,2931.0845,5203.13593728125,62083.592192,10.325837,4.72119,Horn (2014),,.,
715,Kokori,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.632225,6.032878,Onshore,1962,Oil,Giant,1,500,2.245,.0480057896901483,1958,4,32,2658.283,377.58249,.16498895,2288.532,4909.30295394092,64386.613248,7.6911631,3.5543599,Horn (2014),,.,
716,Krakama,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.530839,6.832867,Onshore,1962,Oil,Giant,1,500,2.245,.0480057896901483,1958,5,32,3158.283,377.58249,.16498895,2288.532,4909.30295394092,64386.613248,7.6911631,3.5543599,Horn (2014),,.,
717,Obagi,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.244056,6.660453,Onshore,1964,Oil,Giant,1,556.667,2.1975,.0454027332005061,1958,8,32,5281.7598,407.64557,.17168793,2374.3403,5552.822483550331,73370.9857602163,7.3412318,3.2360752,Horn (2014),,.,
718,Bomu,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,4.667767,7.27265,Onshore,1958,Oil,Giant,1,607.91,2.569166666666665,.0204,1958,2,32,1642.04,504.66666,.1595618,3162.8289,,,,,Horn (2014),,.,
719,Oso,,F,AFRICA,SSA,Nigeria,Nigeria,694,NGA,,5.133333,5.983333,Onshore,1967,Oil,Giant,1,690.55,2.17833333333333,.0524150269837014,1958,13,32,8934.79,476.6106,.18329984,2600.1692,5203.13593728125,62083.592192,9.1600647,4.1881747,Horn (2014),,.,
720,Greta,Tom O'Connor,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,28.25,-97.166667,Onshore,1933,Oil,Giant,1,802.73,,,1871,45,116,54237.105,,,,,,,,Horn (2014),,.,
721,Saertu,Daqing Complex,G,ASIA AND OCEANIA,EAP,China,China,924,CHN,,46.387697,124.937283,Onshore,1960,Oil,Supergiant,2,9418.217000000001,2.30000005722046,.0463057896901483,1938,9,38,23337.789,3235.0823,.1630577,19840.107,59716.4676253148,128267.593741236,5.4174042,15.467748,Horn (2014),,.,
722,Takula,,F,AFRICA,SSA,Angola,Angola,614,AGO,,-5.25,11.25,Offshore,1971,Oil,Giant,1,2500,2.625,.0579907012221471,1966,3,19,4150,1453.1727,.22155391,6559.0029,,,,,Horn (2014),,.,
723,Hibernia,,A,NORTH AMERICA,NAC,Canada,Canada,156,CAN,Canada - Newfoundland and Labrador,46.833333,-48.833333,Onshore,1979,Oil,Giant,1,2183.333,28.11111107402377,.3773565288620104,1947,17,26,14536.333,14140.658,.38474527,36753.301,243072.102185419,764799.9606766159,5.8174748,4.8056097,Horn (2014),,.,
724,October,,F,AFRICA,MNA,Egypt,Egypt,469,EGY,,28.9,33.016667,Offshore,1977,Oil,Giant,1,500,13.43041669527685,.2194379215793447,1955,8,16,7878.1528,2258.8374,.33047032,6835.2202,14400.8068759867,38210.7213514442,15.685492,17.888226,Horn (2014),,.,
